DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-01 11:00:00,0.0,-52.970642,45.117638,-2.4826949,3.8983314,5.77566,-1.7870008,0.6916157,-0.85265213
2024-10-01 11:00:00,0.0,-22.622425,37.253647,-1.5604427,1.3467339,7.1684904,2.3028872,-0.35854805,-6.755469
2024-10-01 11:00:00,0.0,-66.07062,54.271175,-3.5107114,3.329117,5.265806,-2.4924388,0.98889536,34.962196
2024-10-01 12:00:00,0.0,-51.166332,62.744667,-2.6255262,3.5814843,5.87331,-1.2929281,1.0247763,-0.7146267
2024-10-01 12:00:00,0.0,-51.92578,48.38919,-2.1365907,4.4300704,6.8075886,-0.27440295,0.9583243,-15.78861
2024-10-01 12:00:00,0.0,-26.111343,48.757313,-1.4785744,-1.0072646,7.153055,2.3738568,-0.4046431,-7.454853
2024-10-01 12:00:00,0.0,-40.164566,48.34539,-1.7777876,3.531899,5.7373366,-0.04379605,0.2709081,-15.78889
2024-10-01 12:00:00,0.0,-64.37034,73.324585,-3.8413663,3.4683185,5.3126574,-2.4366753,1.3987846,36.59164
2024-10-01 12:00:00,0.0,-7.783598,48.6365,-1.489716,3.12027,6.535319,-0.053690825,-0.107059576,-15.7691
2024-10-01 12:00:00,0.0,-54.91521,37.573532,-2.673893,2.7359185,6.7458377,0.10454849,0.7067338,-15.803031
2024-10-01 12:00:00,0.0,224.2487,126.09571,-3.1421106,0.14033869,16.193216,7.709634,-1.7244152,37.167484
2024-10-01 12:00:00,0.0,70.798035,90.3804,-1.1537226,0.4319158,8.763791,3.4000287,-0.98764825,-0.87684876
2024-10-01 13:00:00,0.0,-56.690506,35.76156,-2.6688876,2.071562,6.6227903,0.14851244,0.6241952,-15.795514
2024-10-01 13:00:00,0.0,70.84394,90.375656,-1.1487173,0.3504834,8.765377,3.4439926,-0.99149907,-0.8832988
2024-10-01 13:00:00,0.0,-48.997253,64.8631,-2.6205208,3.4705153,5.866646,-1.2489642,1.0209255,-0.7210768
2024-10-01 13:00:00,0.0,-24.271402,50.546585,-1.4400826,-1.445859,7.2625504,2.412892,-0.29056114,-7.461303
2024-10-01 13:00:00,0.0,-70.689575,66.955635,-3.749917,2.5607233,5.211883,-1.5642782,1.2673458,36.586132
2024-10-01 13:00:00,0.0,-38.180317,50.29296,-1.7727821,3.4386628,5.892982,0.0001679319,0.39097574,-15.781373
2024-10-01 13:00:00,0.0,-8.732423,47.650986,-1.4847107,2.688125,6.5060306,-0.009726789,-0.1773029,-15.761583
2024-10-01 13:00:00,0.0,-49.16768,51.110622,-2.1315854,4.241804,6.837199,-0.23043898,0.9544735,-15.781094
2024-10-01 13:00:00,0.0,224.30937,126.10668,-3.138048,0.02842597,16.194805,7.753597,-1.7282659,37.161976
2024-10-01 14:00:00,0.0,-45.492645,63.340515,-2.2795455,4.865271,6.9385123,-0.3300634,1.3270804,-15.405338
2024-10-01 14:00:00,0.0,-53.841663,68.087105,-2.6431324,3.4296982,5.444371,-1.7835263,0.8384042,-0.87671643
2024-10-01 14:00:00,0.0,-35.424816,61.60331,-1.9207423,3.8971145,5.9567823,-0.099456325,0.67849123,-15.405618
2024-10-01 14:00:00,0.0,-82.85848,62.352066,-4.0878696,2.5978544,4.5400577,-2.4901962,0.8485008,36.008987
2024-10-01 14:00:00,0.0,-19.008608,64.12578,-1.4427385,-0.7241455,7.2204638,2.3727593,0.38251263,-7.369004
2024-10-01 14:00:00,0.0,-12.501808,52.436443,-1.52813,2.6996431,6.3991547,-0.12537529,0.05608836,-15.430825
2024-10-01 14:00:00,0.0,77.73892,105.3391,-1.1560946,2.1140385,8.546216,3.4074543,-0.06993228,-1.0389384
2024-10-01 14:00:00,0.0,-60.312378,40.69454,-2.7073479,2.0584223,6.466948,0.11337214,0.8050612,-15.464756
2024-10-01 14:00:00,0.0,230.14166,139.50429,-3.1807234,0.9950546,15.743427,7.693235,-1.1776471,36.58483
2024-10-01 15:00:00,0.0,-58.95292,88.01387,-2.5882964,6.653033,5.415507,-1.8728546,1.4799354,-3.4436336
2024-10-01 15:00:00,0.0,-86.7741,79.58652,-4.0715275,4.832996,4.3912325,-2.3099973,1.4882748,29.554077
2024-10-01 15:00:00,0.0,222.80504,153.31772,-3.2953036,2.9701838,15.962662,7.7064514,-0.6310568,30.12992
2024-10-01 15:00:00,0.0,-14.0292425,100.25466,-1.3568132,5.3255706,7.618756,2.4297826,1.4217983,-3.8244872
2024-10-01 15:00:00,0.0,-68.04179,64.126686,-2.6416004,5.8993993,6.4550724,0.03327551,1.2874112,-11.908153
2024-10-01 15:00:00,0.0,97.577965,150.21611,-1.365485,8.949717,8.867182,3.4644775,1.9386064,-3.6058564
2024-10-01 15:00:00,0.0,-44.24807,95.74666,-2.2137976,10.422751,6.832769,-0.063038394,2.1461875,-11.848734
2024-10-01 15:00:00,0.0,-27.972351,100.217354,-1.854994,9.188613,5.8510404,0.104788974,1.8525456,-11.849013
2024-10-01 15:00:00,0.0,-21.031689,75.06813,-1.4623821,6.504339,6.38728,-0.26825163,0.76541346,-11.87422
2024-10-01 16:00:00,0.0,-66.577545,125.2308,-2.7731748,15.747057,7.2118,-1.8819137,2.718391,1.0021416
2024-10-01 16:00:00,0.0,95.56533,193.0451,-1.6142343,19.670904,10.732391,3.6783938,4.456329,0.8869431
2024-10-01 16:00:00,0.0,-27.175713,113.39991,-1.6618906,15.026019,8.013485,-0.34243405,2.296767,-7.822041
2024-10-01 16:00:00,0.0,-78.01874,98.625496,-2.8411086,13.58187,8.040015,0.018375099,2.1437972,-7.855972
2024-10-01 16:00:00,0.0,-19.564919,164.90562,-2.4174335,22.44027,8.621438,0.055676363,5.885458,-7.665299
2024-10-01 16:00:00,0.0,-0.65106344,158.47426,-1.7326567,17.512901,9.574494,2.4901617,3.9236193,0.66831225
2024-10-01 16:00:00,0.0,-1.7707977,170.89471,-2.0558865,20.437548,7.6116843,0.03060672,5.130764,-7.668934
2024-10-01 16:00:00,0.0,-87.22706,104.320625,-4.071922,9.424536,4.9736323,-2.24489,2.1873105,14.559932
2024-10-01 16:00:00,0.0,185.09187,140.7917,-2.9505572,3.8332431,17.52133,6.558633,-1.2611529,15.300034
2024-10-01 17:00:00,0.0,-57.479984,133.63834,-3.0137253,16.471325,7.318201,-1.6800044,3.5123065,2.4958274
2024-10-01 17:00:00,0.0,-78.49025,105.14554,-4.385802,7.487321,4.51705,-2.017515,2.4878647,9.069765
2024-10-01 17:00:00,0.0,10.829361,182.88712,-2.702775,22.9166,7.599424,-0.04274226,5.2714715,-6.048664
2024-10-01 17:00:00,0.0,150.23611,98.02397,-2.4268649,-3.663515,17.16868,7.786863,-2.4861536,9.548404
2024-10-01 17:00:00,0.0,-30.749578,109.21827,-1.7886406,14.985847,8.071311,-0.56275755,2.278653,-6.201773
