DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-20 12:00:00,2906,8,2,12,20,6,10,2024,1
2024-10-20 13:00:00,2906,2,2,13,20,6,10,2024,1
2024-10-20 14:00:00,2906,1,1,14,20,6,10,2024,1
2024-10-20 15:00:00,2906,1,1,15,20,6,10,2024,1
2024-10-20 16:00:00,2906,8,2,16,20,6,10,2024,1
2024-10-20 16:00:00,2906,9,0,16,20,6,10,2024,1
2024-10-20 17:00:00,2906,8,2,17,20,6,10,2024,1
2024-10-20 21:00:00,2906,6,3,21,20,6,10,2024,1
2024-10-21 01:00:00,2906,4,3,1,21,0,10,2024,0
2024-10-21 02:00:00,2906,6,3,2,21,0,10,2024,0
2024-10-21 04:00:00,2906,5,3,4,21,0,10,2024,0
2024-10-21 04:00:00,2906,8,2,4,21,0,10,2024,0
2024-10-21 06:00:00,2906,3,0,6,21,0,10,2024,0
2024-10-21 07:00:00,2906,3,0,7,21,0,10,2024,0
2024-10-21 08:00:00,2906,9,0,8,21,0,10,2024,0
2024-10-21 09:00:00,2906,3,0,9,21,0,10,2024,0
2024-10-21 10:00:00,2906,7,3,10,21,0,10,2024,0
2024-10-21 14:00:00,2906,2,2,14,21,0,10,2024,0
2024-10-21 16:00:00,2906,1,1,16,21,0,10,2024,0
2024-10-21 20:00:00,2906,7,3,20,21,0,10,2024,0
2024-10-21 22:00:00,2906,9,0,22,21,0,10,2024,0
2024-10-21 23:00:00,2906,5,3,23,21,0,10,2024,0
2024-10-21 23:00:00,2906,4,3,23,21,0,10,2024,0
2024-10-22 00:00:00,2906,5,3,0,22,1,10,2024,0
2024-10-22 03:00:00,2906,2,2,3,22,1,10,2024,0
2024-10-22 03:00:00,2906,3,0,3,22,1,10,2024,0
2024-10-22 03:00:00,2906,5,3,3,22,1,10,2024,0
2024-10-22 04:00:00,2906,4,3,4,22,1,10,2024,0
2024-10-22 08:00:00,2906,4,3,8,22,1,10,2024,0
2024-10-22 08:00:00,2906,8,2,8,22,1,10,2024,0
2024-10-22 09:00:00,2906,7,3,9,22,1,10,2024,0
2024-10-22 11:00:00,2906,5,3,11,22,1,10,2024,0
2024-10-22 12:00:00,2906,3,0,12,22,1,10,2024,0
2024-10-22 13:00:00,2906,2,2,13,22,1,10,2024,0
2024-10-22 14:00:00,2906,2,2,14,22,1,10,2024,0
2024-10-22 15:00:00,2906,5,3,15,22,1,10,2024,0
2024-10-22 15:00:00,2906,6,3,15,22,1,10,2024,0
2024-10-22 15:00:00,2906,8,2,15,22,1,10,2024,0
2024-10-22 18:00:00,2906,5,3,18,22,1,10,2024,0
2024-10-22 20:00:00,2906,5,3,20,22,1,10,2024,0
2024-10-23 01:00:00,2906,3,0,1,23,2,10,2024,0
2024-10-23 04:00:00,2906,5,3,4,23,2,10,2024,0
2024-10-23 05:00:00,2906,4,3,5,23,2,10,2024,0
2024-10-23 06:00:00,2906,7,3,6,23,2,10,2024,0
2024-10-23 06:00:00,2906,1,1,6,23,2,10,2024,0
2024-10-23 07:00:00,2906,8,2,7,23,2,10,2024,0
2024-10-23 11:00:00,2906,9,0,11,23,2,10,2024,0
2024-10-23 13:00:00,2906,5,3,13,23,2,10,2024,0
